word,definition
"maltreatment","cruel or inhumane treatment"
"motorcycling","riding a motorcycle"
"mumblety-peg","a game in which players throw or flip a jackknife in various ways so that the knife sticks in the ground"
"militainment","entertainment with military themes in which the Department of Defense is celebrated"
"magistrature","the position of magistrate"
"microsurgery","surgery using operating microscopes and miniaturized precision instruments to perform intricate procedures on very small structures"
"meniscectomy","surgical removal of the meniscus of the knee"
"myringectomy","surgical removal of the eardrum"
"malversation","misconduct in public office"
"misbehaviour","improper or wicked or immoral behavior"
"misdemeanour","a crime less serious than a felony"
"metalworking","the activity of making things out of metal in a skillful manner"
"moon-worship","the worship of the moon"
"mercifulness","leniency and compassion shown toward offenders by a person or agency charged with administering justice"
"mercifulness","a disposition to be kind and forgiving"
"mercifulness","the feeling that motivates compassion"
"mercantilism","transactions (sales and purchases) having the objective of supplying commodities (goods and services)"
"mercantilism","an economic system (Europe in 18th century) to increase a nation's wealth by government regulation of all of the nation's commercial interests"
"mobilization","act of assembling and putting into readiness for war or other emergency: 'mobilization of the troops'"
"mobilization","act of marshaling and organizing and making ready for use or action"
"mobilisation","act of assembling and putting into readiness for war or other emergency: 'mobilization of the troops'"
"mobilisation","act of marshaling and organizing and making ready for use or action"
"ministration","assistance in time of difficulty"
"mycobacteria","rod-shaped bacteria some saprophytic or causing diseases"
"myrmecophile","an organism such as an insect that habitually shares the nest of a species of ant"
"myxobacteria","bacteria that form colonies in self-produced slime"
"mastigophore","a usually nonphotosynthetic free-living protozoan with whiplike appendages"
"mosquitofish","silvery topminnow with rows of black spots of tropical North America and West Indies"
"megalosaurus","gigantic carnivorous bipedal dinosaur of the Jurassic or early Cretaceous in Europe"
"mouthbreeder","any of various fishes that carry their eggs and their young in their mouths"
"mademoiselle","small silvery drumfish often mistaken for white perch"
"mifepristone","an abortion-inducing drug (trade name RU_486) developed in France"
"meetinghouse","a building for religious assembly (especially Nonconformists, e.g., Quakers)"
"microcircuit","a microelectronic computer circuit incorporated into a chip or semiconductor"
"magnetograph","a scientific instrument that registers magnetic variations, especially variations of the earth's magnetic field"
"magnetometer","a meter to compare strengths of magnetic fields"
"main-topmast","the topmast next above the mainmast"
"main-topsail","a topsail set on the mainmast"
"marlinespike","a pointed iron hand tool that is used to separate strands of a rope or cable (as in splicing)"
"marlingspike","a pointed iron hand tool that is used to separate strands of a rope or cable (as in splicing)"
"methotrexate","toxic antimetabolite that limits cellular reproduction by acting as an antagonist to folic acid"
"methacholine","parasympathomimetic drug (trademark Mecholyl) that stimulates secretions and smooth muscle activity"
"methaqualone","sedative-hypnotic drug (trade name Quaalude) that is a drug of abuse"
"milliammeter","a sensitive ammeter graduated in milliamperes"
"microbalance","balance for weighing very small objects"
"microbrewery","a small brewery"
"minicomputer","a digital computer of medium size"
"meticulosity","strict attention to minute details"
"maidenliness","behavior befitting a young maiden"
"magnificence","splendid or imposing in size or appearance"
"magnificence","the quality of being magnificent or splendid or grand"
"motherliness","the quality of having or showing the tenderness and warmth and affection of or befitting a mother"
"mindlessness","the trait of acting rashly and without prudence"
"mindlessness","total lack of meaning or ideas"
"malleability","the property of being physically malleable"
"misalignment","the spatial property of things that are not properly aligned"
"misplacement","faulty position"
"moderateness","quality of being moderate and avoiding extremes"
"moderateness","the property of being moderate in price or expenditures"
"multiplicity","the property of being multiple"
"multiplicity","a large number"
"memorability","the quality of being worth remembering"
"microphallus","an abnormally small penis"
"musicianship","artistry in performing music"
"marksmanship","skill in shooting"
"memorization","learning so as to be able to remember verbatim"
"memorisation","learning so as to be able to remember verbatim"
"macrobiotics","the theory of promoting health and longevity by means of diet (especially whole beans and grains)"
"microbiology","the branch of biology that studies microorganisms and their effects on humans"
"monosyllable","a word or utterance of one syllable"
"misquotation","an incorrect quotation"
"mailing-card","a card for sending messages by post without an envelope"
"misstatement","a statement that contains a mistake"
"metalanguage","a language that can be used to describe languages"
"misconstrual","a kind of misinterpretation resulting from putting a wrong construction on words or actions, often deliberately"
"misadventure","an instance of misfortune"
"malformation","something abnormal or anomalous"
"malformation","an affliction in which some part of the body is misshapen or malformed"
"mirthfulness","great merriment"
"mournfulness","a state of gloomy sorrow"
"mulligatawny","a soup of eastern India that is flavored with curry"
"multivitamin","a pill or tablet containing several vitamins"
"matriarchate","a form of social organization in which a female is the family head and title is traced through the female line"
"manufacturer","a business engaged in manufacturing some product"
"manufacturer","someone who manufactures something"
"municipality","people living in a town or city having local self-government"
"municipality","an urban district having corporate status and powers of self-government"
"multiversity","a university system having several separate campuses and colleges and research centers"
"mountainside","the side or slope of a mountain"
"motherfucker","insulting terms of address for people who are stupid or irritating or ridiculous"
"megalomaniac","a pathological egotist"
"melancholiac","someone subject to melancholia"
"malacologist","a zoologist specializing in the study of mollusks"
"merchandiser","a businessperson engaged in retail trade"
"metallurgist","an engineer trained in the extraction and refining and alloying and fabrication of metals"
"moneygrubber","someone whose main interest in life is moneymaking"
"musicologist","a student of musicology"
"mineralogist","a scientist trained in mineralogy"
"moss-trooper","a marauder and plunderer, originally operating in the bogs between England and Scotland"
"motorcyclist","a traveler who rides a motorcycle"
"microscopist","a scientist who specializes in research with the use of microscopes"
"middleweight","a professional boxer who weighs between 155 and 160 pounds"
"middleweight","a wrestler who weighs 172-192 pounds"
"middleweight","an amateur boxer who weighs no more than 165 pounds"
"mollycoddler","someone who pampers or spoils by excessive indulgence"
"magnoliopsid","flowering plant with two cotyledons"
"myrmecophyte","plant that affords shelter or food to ants that live in symbiotic relations with it"
"menstruation","the monthly discharge of blood from the uterus of nonpregnant women from puberty to menopause"
"metamorphism","change in the structure of rock by natural agencies such as pressure or heat or introduction of new chemical substances"
"microphoning","the transduction of sound waves into electrical waves by a microphone"
"morphallaxis","regeneration on a reduced scale of a body part"
"multiplicand","the number that is multiplied by the multiplier"
"matrilineage","line of descent traced through the maternal side of the family"
"malocclusion","(dentistry) a condition in which the opposing teeth do not mesh normally"
"monorchidism","failure of one testes to descend into the scrotum"
"macroglossia","a congenital disorder characterized by an abnormally large tongue"
"mongolianism","a congenital disorder caused by having an extra 21st chromosome"
"monochromacy","complete color blindness"
"monochromasy","complete color blindness"
"microcytosis","a blood disorder characterized by the presence of microcytes (abnormally small red blood cells) in the blood"
"macrocytosis","the presence of macrocytes in the blood"
"malnutrition","a state of poor nutrition"
"mesothelioma","a form of carcinoma of the mesothelium lining lungs or abdomen or heart"
"megalocardia","an abnormal enlargement of the heart"
"metrorrhagia","bleeding from the uterus that is not due to menstruation"
"macrocephaly","an abnormally large head"
"microbrachia","abnormally small arms"
"microcephaly","an abnormally small head and underdeveloped brain"
"multivalence","(chemistry) the state of having a valence greater than two"
"multivalency","(chemistry) the state of having a valence greater than two"
"mid-twenties","the time of life in the middle of a person's third decade, after their early twenties and before their late twenties"
"mid-eighties","the time of life between 80 and 90"
"mid-nineties","the time of life between 90 and 100"
"midafternoon","the middle part of the afternoon"
"metamorphose","change in outward structure or looks"
"metamorphose","change completely the nature or appearance of"
"misinterpret","interpret in the wrong way"
"misinterpret","interpret wrongly"
"misinterpret","interpret falsely"
"misapprehend","interpret in the wrong way"
"miscalculate","calculate incorrectly"
"miscalculate","judge incorrectly"
"misrepresent","to represent falsely"
"misrepresent","to tamper, with the purpose of deception"
"mispronounce","pronounce a word incorrectly"
"mistranslate","translate incorrectly"
"mass-produce","produce on a large scale"
"machine-wash","wash by machine"
"manspreading","when a male takes up more space than necessary in public"
"nevertheless","despite anything to the contrary (usually following a concession)"
"non-verbally","without words"
"nonlexically","without the use of words"
"nonviolently","without violence"
"nonchalantly","in an unconcerned manner"
"nonchalantly","in a composed and unconcerned manner"
"neglectfully","in a neglectful manner"
"neurotically","in a neurotic manner"
"nonabsorbent","not capable of absorbing or soaking up (liquids)"
"nonadsorbent","lacking a capacity to adsorb or cause to accumulate on a surface"
"nonaddictive","not causing or characterized by addiction"
"nonglutinous","not resembling glue in texture"
"non-resinous","not having resin"
"nonturbulent","(of a liquid) not turbulent"
"nonconscious","relating to the lack of consciousness of inanimate things"
"nonconscious","concerning mental functioning that is not represented in consciousness"
"nonassertive","not aggressively self-assured, though not necessarily lacking in confidence"
"naked-tailed","having a tail that is hairless"
"noncausative","not causative"
"neoclassical","characteristic of a revival of an earlier classical style"
"nonclassical","not classical"
"nonsensitive","never having had security classification"
"nonchristian","not believing in Christ"
"noncivilized","not having a high state of culture and social development"
"noncivilised","not having a high state of culture and social development"
"noncombining","not able to combine"
"nonflammable","impossible to ignite"
"nonexplosive","not explosive"
"non-miscible","(chemistry, physics) incapable of mixing"
"never-ending","uninterrupted in time and indefinitely long continuing"
"noncompliant","boldly resisting authority or an opposing force"
"noncompliant","a person who refuses to comply"
"nonresistant","offering no resistance"
"nonresistant","(often followed by `to') likely to be affected with"
"nonparasitic","not parasitic on another organism"
"noncommittal","refusing to bind oneself to a particular course of action or view or the like"
"nonarbitrary","not subject to individual determination"
"nonsymbiotic","not parasitic on another organism"
"northwestern","of a region of the United States generally including Washington"
"northwestern","situated in or oriented toward the northwest"
"northeastern","of a region of the United States generally including the New England states"
"northeastern","situated in or oriented toward the northeast"
"nonpoisonous","safe to eat"
"nonpoisonous","not producing poison"
"nonresilient","not resilient"
"non-elective","filled by appointment rather than by election"
"nonmandatory","not required by rule or law"
"nonessential","not of prime or central importance"
"nonessential","anything that is not essential"
"nonextensile","not extensile"
"next-to-last","used of the third or next to final year in United States high school or college"
"next-to-last","next to the last"
"non-aromatic","not aromatic"
"nonsovereign","(of peoples and political bodies) controlled by outside forces"
"nontechnical","not characteristic of or skilled in applied arts and sciences"
"nonmedicinal","not having a medicinal effect or not medically prescribed"
"nonalcoholic","characterized by the absence of alcohol"
"nonimitative","not marked by or given to imitation"
"nonindulgent","characterized by strictness, severity, or restraint"
"nonheritable","not inheritable"
"noncombatant","member of armed forces whose duties do not include fighting as e.g. a chaplain or surgeon"
"noncombatant","used of civilians in time of war"
"noncombatant","a member of the armed forces who does not participate in combat (e.g. a chaplain or surgeon)"
"nonmonotonic","not monotonic"
"normotensive","having normal blood pressure"
"northernmost","situated farthest north"
"noble-minded","of high moral or intellectual value"
"nonsynthetic","involving or derived from living organisms"
"nonagenarian","being from 90 to 99 years old"
"nonagenarian","someone whose age is in the nineties"
"nonobservant","failing or refusing to observe religious customs"
"nonpolitical","not political"
"nonrenewable","that can not be renewed"
"naturalistic","representing what is real"
"nonobjective","not representing or imitating external reality or the objects of nature"
"narcissistic","characteristic of those having an inflated idea of their own importance"
"nonsectarian","not restricted to one sect or school or party"
"nonmigratory","used of animals that do not migrate"
"ninety-seven","being seven more than ninety"
"ninety-eight","being eight more than ninety"
"ninety-fifth","the ordinal number of ninety-five in counting order"
"nonnormative","not based on a norm"
"nonflavoured","without flavoring added"
"nonunionized","not affiliated in a trade union"
"nonunionised","not affiliated in a trade union"
"nonsegmental","having a body that is not divided into segments"
"nonvoluntary","not subject to the control of the will"
"nonflowering","without flower or bloom and not producing seeds"
"nonfictional","not fictional"
"nonspherical","not spherical"
"nominalistic","of or relating to nominalism"
"nonpasserine","relating to or characteristic of birds that are not perching birds"
"nonsteroidal","not steroidal or not having the effects of steroid hormones"
"nonsteroidal","an organic compound that does no contain a steroid"
"nonfinancial","not involving financial matters"
"nanocephalic","having an abnormally small head and underdeveloped brain"
"neurological","of or relating to or used in or practicing neurology"
"navigational","of or relating to navigation"
"nutritionary","of or relating to or providing nutrition"
"nonenzymatic","not relating to or produced by enzymes"
"neurasthenic","of or relating to or suffering from neurasthenia"
"neurasthenic","a person suffering a nervous breakdown"
"noctambulism","walking by a person who is asleep"
"newspapering","journalism practiced for the newspapers"
"neurosurgery","any surgery that involves the nervous system, such as the brain, spinal cord, or peripheral nerves"
"neurotropism","an affinity for neural tissues"
"novelization","converting something into the form of a novel"
"novelisation","converting something into the form of a novel"
"narcotraffic","traffic in illegal drugs"
"nomenklatura","the system of patronage in communist countries"
"notification","an accusation of crime made by a grand jury on its own initiative"
"notification","a request for payment"
"notification","informing by words"
"nightcrawler","terrestrial worm that burrows into and helps aerate soil"
"nightclothes","garments designed to be worn in bed"
"nontricyclic","a class of antidepressant drugs that are not tricyclic drugs and do not act by inhibiting MAO"
"navigability","the quality of being suitable for the passage of a ship or aircraft"
"northernness","the property of being to the north"
"negativeness","an amount less than zero"
"negativeness","characterized by habitual skepticism and a disagreeable tendency to deny or oppose or resist suggestions or commands"
"negativeness","the character of the negative electric pole"
"numerousness","a large number"
"neurohormone","a hormone that is released by nerve impulses (e.g., norepinephrine or vasopressin)"
"neencephalon","the part of the brain having the most recent phylogenetic origin"
"navel-gazing","literally, the contemplation of one's navel, which is an idiom usually meaning complacent self-absorption"
"nitty-gritty","the choicest or most essential or most vital part of some idea or experience"
"neuroanatomy","the anatomy of the nervous system"
"neurobiology","the branch of biology that deals with the anatomy and physiology and pathology of the nervous system"
"neuroscience","the scientific study of the nervous system"
"nomenclature","a system of words used to name things in a particular discipline"
"nasalization","the act of nasalizing"
"nasalisation","the act of nasalizing"
"neighborhood","people living near one another"
"neighborhood","a surrounding or nearby region"
"neighborhood","an area within a city or town that has some distinctive features (especially one forming a community)"
"neighborhood","the approximate amount of something (usually used prepositionally as in `in the region of')"
"nonalignment","people or nations who are not aligned with others in a pact or treaty"
"nonalinement","people (or countries) who are not aligned with other people (or countries) in a pact or treaty"
"non-Catholic","a religious person who is not a Catholic"
"nosey-parker","a person who meddles in the affairs of others"
"newspaperman","a journalist employed to provide news stories for newspapers or broadcast media"
"nutritionist","a specialist in the study of nutrition"
"needleworker","someone who does work (as sewing or embroidery) with a needle"
"negotiatress","a woman negotiator"
"neurosurgeon","someone who does surgery on the nervous system, especially the brain"
"numerologist","a believer in numerology"
"noncandidate","someone who has announced they are not a candidate"
"noctambulist","someone who walks about in their sleep"
"nierembergia","any of various plants of the genus Nierembergia having upturned bell-shaped flowers"
"neurogenesis","the development of nerve tissues"
"nonexistence","the state of not existing"
"normothermia","normal body temperature"
"neurasthenia","nervous breakdown (not in technical use)"
"neurofibroma","tumor of the fibrous covering of a peripheral nerve"
"neurosarcoma","a malignant neoplasm of nerve tissue and fibrous tissue and connective tissue"
"namelessness","the state of being anonymous"
"nephroptosis","prolapse of the kidney"
"nephroptosia","prolapse of the kidney"
"nitrocalcite","the mineral form of calcium nitrate"
"nonconductor","a material such as glass or porcelain with negligible electrical or thermal conductivity"
"nitrobenzene","a poisonous oily water-soluble liquid used as a solvent and in the manufacture of aniline"
"occasionally","now and then or here and there"
"outrageously","to an extravagant or immoderate degree"
"outrageously","in a very offensive manner"
"ornamentally","in an ornamental, nonfunctional manner"
"obligatorily","in a manner that cannot be evaded"
"obligatorily","in an obligatory manner"
"obsequiously","in an obsequious manner"
"oppressively","in a heavy and oppressive way"
"outlandishly","in an outlandish manner"
"overabundant","excessively abundant"
"obstreperous","boisterously and noisily aggressive"
"obstreperous","noisily and stubbornly defiant"
"overfamiliar","taking undue liberties"
"overreaching","revealing excessive self-confidence"
"opinionative","obstinate in your opinions"
"overcautious","unnecessarily cautious"
"orangish-red","of red tinged with orange"
"orange-brown","of brown tinged with orange"
"off-centered","situated away from the center or axis"
"off-the-wall","conspicuously or grossly unconventional or unusual"
"overcritical","inclined to judge too severely"
"off-the-rack","(especially of clothing) made in standard sizes and available from merchandise in stock"
"overdelicate","extremely delicate"
"overburdened","heavily burdened with work or cares"
"old-womanish","primly fastidious"
"orthotropous","(of a plant ovule) completely straight with the micropyle at the apex"
"oval-fruited","bearing oval fruit"
"overgenerous","very generous"
"onomatopoeic","(of words) formed in imitation of a natural sound"
"onomatopoeic","of or relating to or characterized by onomatopoeia"
"outstretched","fully extended especially in length"
"overwhelming","very intense"
"overwhelming","so strong as to be irresistible"
"over-the-top","far more than usual or expected"
"otherworldly","existing outside of or not in accordance with nature"
"on-the-scene","at the scene of action"
"octogenarian","being from 80 to 89 years old"
"octogenarian","someone whose age is in the eighties"
"one-year-old","one year of age"
"ostentatious","intended to attract notice and impress others"
"ostentatious","(of a display) tawdry or vulgar"
"off-the-cuff","with little or no preparation or forethought"
"overpowering","so strong as to be irresistible"
"oblanceolate","of a leaf shape, having a broad rounded apex and a tapering base"
"orange-sized","having the approximate size of an orange"
"octosyllabic","having or characterized by or consisting of eight syllables"
"oligarchical","of or relating to or supporting or characteristic of an oligarchy"
"occupational","of or relating to the activity or business for which you are trained"
"orthographic","of or relating to or expressed in orthography"
"orchestrated","arranged for performance by an orchestra"
"organicistic","relating to or tending toward organicism"
"orthopedical","of or relating to orthopedics"
"obligational","relating or constituting or qualified to create a legal or financial obligation"
"overexposure","the act of exposing someone excessively to an influencing experience"
"overexposure","the act of exposing film to too much light or for too long a time"
"obliteration","destruction by annihilating something"
"obliteration","the complete destruction of every trace of something"
"organization","the act of forming or establishing something"
"organization","the activity or result of distributing or disposing persons or things properly or methodically"
"organization","the act of organizing a business or an activity related to a business"
"organization","an ordered manner"
"organization","an organized structure for arranging or classifying"
"organization","a group of people who work together"
"organization","the persons, committees or departments that make up a body for the purpose of administering something"
"organisation","the act of forming or establishing something"
"organisation","the activity or result of distributing or disposing persons or things properly or methodically"
"organisation","the act of organizing a business or an activity related to a business"
"organisation","an ordered manner"
"organisation","an organized structure for arranging or classifying"
"organisation","a group of people who work together"
"organisation","the persons, committees or departments that make up a body for the purpose of administering something"
"optimization","the act of rendering optimal"
"optimisation","the act of rendering optimal"
"overlordship","the position of overlord"
"overexertion","excessive exertion"
"oophorectomy","surgical removal of one of both ovaries"
"orchidectomy","surgical removal of one or both testicles"
"obscurantism","a deliberate act intended to make something obscure"
"obscurantism","a policy of opposition to enlightenment or the spread of knowledge"
"overreaction","an excessive reaction"
"osteostracan","extinct jawless fish of the Devonian with armored head"
"ornithomimid","lightly built medium-sized dinosaur having extremely long limbs and necks with small heads and big brains and large eyes"
"onychophoran","any of numerous velvety-skinned wormlike carnivorous animals common in tropical forests having characteristics of both arthropods and annelid worms"
"overcrossing","a bridge designed for pedestrians"
"orphenadrine","a skeletal muscle relaxant (trade name Norflex) used to treat severe muscle strain and Parkinsonism"
"oscillograph","a device for making a record of the wave forms of fluctuating voltages or currents"
"oscilloscope","electronic equipment that provides visual images of varying electrical quantities"
"obligingness","a disposition or tendency to yield to the will of others"
"ossification","hardened conventionality"
"ossification","the developmental process of bone formation"
"ossification","the process of becoming rigidly fixed in a conventional pattern of thought or behavior"
"ossification","the calcification of soft tissue into a bonelike material"
"ordinariness","the quality of being commonplace and ordinary"
"obsoleteness","the property of being out of date and not current"
"overemphasis","too much emphasis"
"overmuchness","a quantity that is more than what is appropriate"
"osmoreceptor","sensory end organ that responds to changes in osmotic pressure"
"oligodendria","tissue consisting of glial cells with sheetlike processes that form the myelin sheath of nerve fibers"
"overestimate","a calculation that results in an estimate that is too high"
"overestimate","an appraisal that is too high"
"overestimate","make too high an estimate of"
"overestimate","assign too high a value to"
"orthodontics","the branch of dentistry dealing with the prevention or correction of irregularities of the teeth"
"orthodonture","the branch of dentistry dealing with the prevention or correction of irregularities of the teeth"
"orthopaedics","the branch of medical science concerned with disorders or deformities of the spine and joints"
"oceanography","the branch of science dealing with physical and biological aspects of the oceans"
"onomatopoeia","using words that imitate the sound they denote"
"octosyllable","a verse line having eight syllables or a poem of octosyllabic lines"
"out-of-doors","where the air is unconfined"
"off-Broadway","low-budget theaters located outside the Broadway area in Manhattan"
"onomatomania","obsession with a particular word which the person uses repeatedly or which intrudes into consciousness"
"officeholder","the official who holds an office"
"officeholder","someone who is appointed or elected to an office and who holds a position of trust"
"overachiever","a student who attains higher standards than the IQ indicated"
"owner-driver","a motorist who owns the car that he/she drives"
"oneiromancer","someone who divines through the interpretation of dreams"
"orchestrator","an arranger who writes for orchestras"
"obscurantist","a person who is deliberately vague"
"obstetrician","a physician specializing in obstetrics"
"orthodontist","a dentist specializing in the prevention or correction of irregularities of the teeth"
"orthopaedist","a specialist in correcting deformities of the skeletal system (especially in children)"
"osteopathist","a therapist who manipulates the skeleton and muscles"
"overpressure","a transient air pressure greater than the surrounding atmospheric pressure"
"obsolescence","the process of becoming obsolete"
"opsonization","process whereby opsonins make an invading microorganism more susceptible to phagocytosis"
"opsonisation","process whereby opsonins make an invading microorganism more susceptible to phagocytosis"
"overactivity","excessive activity"
"one-sixtieth","one part in sixty equal parts"
"oppositeness","the relation between opposed entities"
"omnipresence","the state of being everywhere at once (or seeming to be everywhere at once)"
"oligodactyly","congenital condition in which some fingers or toes are missing"
"otosclerosis","hereditary disorder in which ossification of the labyrinth of the inner ear causes tinnitus and eventual deafness"
"osteomalacia","abnormal softening of bones caused by deficiencies of phosphorus or calcium or vitamin D"
"osteoporosis","abnormal loss of bony tissue resulting in fragile porous bones attributable to a lack of calcium"
"ophthalmitis","severe conjunctivitis"
"osteosarcoma","malignant bone tumor"
"opisthotonos","severe spasm in which the back arches and the head bends back and heels flex toward the back"
"oesophagitis","inflammation of the esophagus"
"oligospermia","insufficient spermatozoa in the semen"
"oxaloacetate","a salt or ester of oxalacetic acid"
"oxyacetylene","a mixture of oxygen and acetylene"
"oversimplify","to make too simple"
"outmanoeuvre","defeat by more skillful maneuvering"
"over-correct","make excessive corrections for fear of making an error"
"overpopulate","cause to have too great a population"
"prosperously","in the manner of prosperous people"
"passionately","in a stormy or violent manner"
"passionately","with passion"
"particularly","to a distinctly greater extent or degree than is common"
"particularly","uniquely or characteristically"
"particularly","specifically or especially distinguished from others"
"permissively","in a permissive manner"
"peripherally","in or at or near a periphery or according to a peripheral role or function or relationship"
"phonetically","by phonetics"
"provincially","by the province"
"protectively","in a protective manner"
"pig-headedly","in a stubborn unregenerate manner"
"periodically","in a sporadic manner"
"productively","in a productive way"
"propitiously","in an auspicious manner"
"perniciously","in a noxiously baneful way"
"perniciously","in a harmfully insidious manner"
"persistently","with persistence"
"persistently","in a persistent manner"
"peradventure","by chance"
"peradventure","doubt or uncertainty as to whether something is the case"
"peremptorily","in an imperative and commanding manner"
"protractedly","in a slow, leisurely or prolonged way"
"perceptively","in a perceptive manner"
"perceptually","with regard to perception"
"perfidiously","in a perfidious manner"
"persuasively","in a persuasive manner"
"phenomenally","to a phenomenal degree"
"portentously","in a portentous manner"
"possessively","in a possessive manner"
"posthumously","after death"
"preeminently","to a preeminent degree"
"precariously","in a precarious manner"
"parenterally","by parenteral means"
"precociously","in a precocious manner"
"pathetically","arousing scornful pity"
"pathetically","in a manner arousing sympathy and compassion"
"pedantically","in a pedantic manner"
"pejoratively","in a pejorative manner"
"prodigiously","to a prodigious degree"
"proficiently","in a skillful or apt manner"
"profitlessly","without gain or profit"
"proverbially","in the manner of something that has become a byword"
"pugnaciously","in a pugnacious manner"
"purposefully","in a purposeful manner"
"profligately","in a dissolute way"
"preferential","manifesting partiality"
"panic-struck","thrown into a state of intense fear or desperation"
"polysemantic","of words having more than one meaning"
"pre-existing","existing previously or before something"
"postprandial","following a meal, especially dinner"
"postmeridian","after noon"
"propaedeutic","preceding and preparing for something"
"propaedeutic","a course that provides an introduction to an art or science (or to more advanced study generally)"
"pseudonymous","bearing or identified by an assumed (often pen) name"
"pre-existent","existing previously or before something"
"presumptuous","excessively forward"
"prizewinning","holding first place in a contest"
"propertyless","of those who work for wages especially manual or industrial laborers"
"plant-eating","(of animals) feeding on plants"
"phytophagous","(of animals) feeding on plants"
"phytophilous","(of animals) feeding on plants"
"predestinate","established or prearranged unalterably"
"predestinate","foreordain by divine will or decree"
"paraphrastic","altered by paraphrasing"
"peacock-blue","of bright greenish blue"
"powdery-blue","of a moderate to pale blue or purplish blue"
"purple-brown","of brown tinged with purple"
"purple-green","of green tinged with purple"
"purple-lilac","of lavender tinged with purple"
"purplish-red","of red tinged with purple"
"purplish-red","a red with a tinge of purple"
"particolored","having sections or patches colored differently and usually brightly"
"pearly-white","of a white the color of pearls"
"purple-black","of black tinged with purple"
"purple-white","of white tinged with purple"
"pale-colored","having a pale color"
"proportional","properly related in size or degree or other measurable characteristics"
"proportional","having a constant ratio"
"proportional","one of the quantities in a mathematical proportion"
"planoconcave","flat on one side and concave on the other"
"pouch-shaped","shaped like a pouch"
"probationary","under terms not final or fully worked out or agreed upon"
"provisionary","under terms not final or fully worked out or agreed upon"
"plagiaristic","copied and passed off as your own"
"presidential","befitting a president"
"presidential","relating to a president or presidency"
"prescriptive","pertaining to giving directives or rules"
"periphrastic","roundabout and unnecessarily wordy"
"propitiative","intended to reconcile or appease"
"propitiatory","intended to reconcile or appease"
"propitiatory","having power to atone for or offered by way of expiation or propitiation"
"preponderant","having superior power and influence"
"prerequisite","required as a prior condition or course of study"
"prerequisite","something that is required in advance"
"phlegmatical","showing little emotion"
"pink-slipped","having lost your job"
"photographic","representing people or nature with the exactness and fidelity of a photograph"
"photographic","relating to photography or obtained by using photography"
"protractible","able to be extended"
"prototypical","representing or constituting an original type after which other similar things are patterned"
"providential","peculiarly fortunate or appropriate"
"providential","resulting from divine providence"
"providential","relating to or characteristic of providence"
"parsimonious","excessively unwilling to spend"
"prophylactic","preventing or contributing to the prevention of disease"
"prophylactic","warding off"
"prophylactic","capable of preventing conception or impregnation"
"prophylactic","remedy that prevents or slows the course of an illness or disease"
"prejudicious","(sometimes followed by `to') causing harm or injury"
"prejudicious","tending to favor preconceived ideas"
"preoperative","happening or done before and in preparation for a surgical operation"
"preventative","remedy that prevents or slows the course of an illness or disease"
"preventative","preventing or contributing to the prevention of disease"
"preventative","tending to prevent or hinder"
"preventative","an agent or device intended to prevent conception"
"preventative","any obstruction that impedes or is burdensome"
"pathological","caused by or altered by or manifesting disease or pathology"
"pathological","caused by or evidencing a mentally disturbed condition"
"pathological","of or relating to the practice of pathology"
"paradisiacal","relating to or befitting paradise"
"paradisaical","relating to or befitting paradise"
"postgraduate","of or relating to studies beyond a bachelor's degree"
"postgraduate","a student who continues studies after graduation"
"pestilential","likely to spread and cause an epidemic disease"
"platyrhinian","of or related to New World monkeys having nostrils far apart or to people with broad noses"
"platyrrhinic","of or related to New World monkeys having nostrils far apart or to people with broad noses"
"pocket-sized","small enough to be carried in a garment pocket"
"pocket-sized","limited in size or scope"
"pole-handled","having a long handle"
"polysyllabic","(of words) long and ponderous"
"polysyllabic","having or characterized by words of more than three syllables"
"philharmonic","devoted to or appreciative of music"
"philharmonic","composing or characteristic of an orchestral group"
"philharmonic","a large orchestra"
"prepubescent","(especially of human beings) at the age immediately before puberty"
"pollyannaish","pleasantly (even unrealistically) optimistic"
"platitudinal","dull and tiresome but with pretensions of significance or originality"
"peritrichous","covered all over with uniformly distributed flagella"
"patricentric","centered upon the father"
"peace-loving","inclined or disposed to peace"
"penitentiary","showing or constituting penance"
"penitentiary","used for punishment or reform of criminals or wrongdoers"
"penitentiary","a correctional institution for those convicted of major crimes"
"personalized","made for or directed or adjusted to a particular individual"
"personalized","pointedly referring to or concerning a person's individual personality or intimate affairs especially offensively"
"personalised","made for or directed or adjusted to a particular individual"
"polytheistic","worshipping or believing in more than one god"
"precautional","taken in advance to protect against possible danger or failure"
"polypetalous","having a corolla composed of many separated or distinct petals"
"punctureless","being without punctures or incapable of being punctured"
"psychoactive","affecting the mind or mood or other mental processes"
"psychotropic","affecting the mind or mood or other mental processes"
"power-driven","powered by a motor"
"professional","engaged in a profession or engaging in as a profession or means of livelihood"
"professional","characteristic of or befitting a profession or one engaged in a profession"
"professional","engaged in by members of a profession"
"professional","of or relating to a profession"
"professional","of or relating to or suitable as a profession"
"professional","an authority qualified to teach apprentices"
"professional","a person engaged in one of the learned professions"
"professional","an athlete who plays for pay"
"premeditated","characterized by deliberate purpose and some degree of planning"
"precognitive","foreseeing the future"
"purpose-made","designed and constructed to serve a particular purpose"
"preservative","tending or having the power to preserve"
"preservative","a chemical compound that is added to protect against decay or decomposition"
"polymorphous","having or occurring in several distinct forms"
"polymorphous","relating to the crystallization of a compound in two or more different forms"
